;player1;player2;game_number;playerId;winnerId;wonMacroFieldsP1;wonMacroFieldsP2;macroBoard;mBoard
530;FINAL2;NOTABUG;31.0;1.0;2.0;1.0;4.0; 2,-1,-1,-1,2,2,1,-1,2; 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,1,0,2,2,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,2,1,2,0,0,0,2,2,2,2,0,0,1,0,0,1,2,1,1,2,2,0,1,1,2,1,0,0,2,1,0,1,1,2,1,0,0,2,0
531;FINAL2;NOTABUG;32.0;2.0;1.0;4.0;1.0; -1,2,-1,1,1,1,1,-1,-1; 0,1,1,2,2,2,0,1,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,2,1,0,0,1,0,0,0,2,2,1,2,0,2,1,0,0,2,2,0,0,0,1,0,0,0,0,1,1,1,2,0,2,1,2,0,0,0,0,0,0,0,1,0,0
532;FINAL2;NOTABUG;33.0;1.0;2.0;0.0;5.0; -1,2,0,2,2,0,2,2,0; 0,2,1,0,1,2,0,1,0,0,0,0,1,0,2,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,0,1,0,1,0,0,1,0,1,2,2,2,1,0,0,2,2,2,2,2,2,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,1,2,1,2
533;FINAL2;NOTABUG;34.0;2.0;1.0;5.0;2.0; -1,2,1,1,1,1,-1,2,1; 0,0,2,0,1,2,1,1,1,2,2,0,2,2,0,0,0,0,0,0,0,2,2,2,0,1,2,0,1,0,0,1,2,1,1,1,0,1,0,0,1,0,0,0,2,0,1,2,0,1,0,0,0,0,0,0,2,0,2,2,1,1,0,0,0,0,2,0,2,1,0,0,0,0,1,0,1,2,1,1,2
534;FINAL2;NOTABUG;35.0;1.0;2.0;3.0;4.0; 2,1,2,1,2,-1,1,-1,2; 2,0,0,1,0,0,2,1,0,2,1,0,2,1,0,2,0,0,2,0,0,0,2,1,2,0,0,1,2,0,0,0,2,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,2,1,0,1,0,0,0,0,0,2,0,2,1,1,0,0,1,0,2,0
535;FINAL2;NOTABUG;36.0;2.0;1.0;4.0;1.0; 1,2,0,0,1,1,0,-1,1; 0,0,1,2,0,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,0,2,0,0,2,2,0,0,0,1,0,0,0,1,1,0,0,2,1,2,0,1,2,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
536;FINAL2;NOTABUG;37.0;1.0;2.0;2.0;3.0; 2,-1,-1,-1,2,-1,1,1,2; 2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,2,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,2,0,0,1,2,1,0,0,1,2,0,1
537;FINAL2;NOTABUG;38.0;2.0;1.0;3.0;2.0; -1,2,1,-1,1,-1,1,2,-1; 0,1,0,2,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,2,2,2,1,1,1,2,0,2,0,2,0,1,0,0,0,0,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0,2,0,1,2,0,1,2,0,1,0,0,1,0,0,2,0,0,0,2,0,1,0,2,0,0,0,1,0
538;FINAL2;NOTABUG;39.0;1.0;2.0;1.0;4.0; 2,-1,-1,-1,2,2,1,-1,2; 0,0,2,1,1,2,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,1,2,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,2,2,2,2,2,1,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,2,0,1,0,1,1,2,2,1,1,0,0,2,2,2
539;FINAL2;NOTABUG;40.0;2.0;1.0;3.0;2.0; -1,0,0,1,1,1,2,0,2; 0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,2,0,1,1,1,0,0,0,0,1,0,2,1,1,2,2,2,0,2,2,0,2,0,0,0,0,0,1,0,0,0,2
540;FINAL2;NOTABUG;41.0;1.0;2.0;2.0;3.0; -1,-1,2,1,2,1,2,-1,-1; 1,0,0,0,0,0,2,1,0,0,1,0,0,1,2,2,0,0,1,2,2,0,0,0,2,0,0,1,2,0,0,0,2,0,0,1,1,0,0,0,1,2,0,1,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2,0,2,2,0,1,0,0,1,0,0,1
541;FINAL2;NOTABUG;42.0;2.0;1.0;5.0;2.0; -1,1,1,2,1,2,-1,1,1; 0,0,2,0,0,1,1,2,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2,2,0,2,2,1,1,1,1,2,1,2,2,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,1
542;FINAL2;NOTABUG;43.0;1.0;2.0;1.0;5.0; -1,2,2,-1,2,1,2,-1,2; 0,1,0,2,1,0,0,0,1,0,0,0,2,1,0,2,2,2,1,0,1,2,2,0,0,0,1,2,1,1,0,0,2,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
543;FINAL2;NOTABUG;44.0;2.0;1.0;5.0;1.0; -1,-1,1,2,1,1,-1,1,1; 0,0,2,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2,1,1,1,0,1,2,0,0,0,2,0,0,2,1,2,0,0,0,1,1,1,0,0,2,1,0,1,0,0,2,1,1,1,0,0,0,0,2,0,0,0,2
544;FINAL2;NOTABUG;45.0;1.0;2.0;0.0;4.0; 2,2,-1,-1,2,-1,-1,-1,2; 1,0,0,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,2,0,0
545;FINAL2;NOTABUG;46.0;2.0;1.0;4.0;1.0; 2,-1,-1,1,1,1,-1,1,-1; 0,0,0,0,0,0,1,0,1,2,2,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,0,2,1,0,1,1,1,1,2,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0
546;FINAL2;NOTABUG;47.0;1.0;2.0;3.0;3.0; 2,-1,-1,1,2,1,1,-1,2; 0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,2,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,2,1,0,1,1,1,2,1,1,2,0,0
547;FINAL2;NOTABUG;48.0;2.0;1.0;3.0;1.0; 1,-1,-1,2,1,-1,-1,-1,1; 0,0,1,0,0,0,2,1,2,0,0,1,0,2,0,1,0,0,0,0,1,2,0,0,0,1,2,2,0,0,0,0,1,2,0,0,1,0,2,2,1,0,1,0,0,2,2,2,1,0,0,0,2,0,0,0,2,0,0,2,1,1,1,1,0,1,1,0,0,0,2,0,0,2,0,1,1,2,0,0,0
548;FINAL2;NOTABUG;49.0;1.0;2.0;2.0;3.0; 1,0,2,-1,2,0,2,0,1; 0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,0,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,2,2,2,2,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,0,1,2
549;FINAL2;NOTABUG;50.0;2.0;1.0;5.0;1.0; 1,1,1,-1,1,-1,2,1,-1; 0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,2,1,0,2,0,0,0,2,0,0,1,2,0,2,1,2,0,2,1,0,2,0,1,1,2,1,1,0,0,0,2,1,2,0,0,0,0,2,0,2,2,0,2,0,1,0,0,2,0,2,0,0,2,1,1,1,2,2,1
550;FINAL2;NOTABUG;51.0;1.0;2.0;3.0;3.0; 2,0,1,1,2,1,-1,0,2; 2,0,1,0,0,2,1,0,2,2,0,0,0,0,0,2,1,2,2,0,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,2,2,2,0,0,1,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,2,2,2,0,1,0,0,0,0,1,0,0
551;FINAL2;NOTABUG;52.0;2.0;1.0;3.0;1.0; 0,0,0,1,1,1,-1,0,2; 0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1
552;FINAL2;NOTABUG;53.0;1.0;2.0;2.0;3.0; -1,2,1,0,2,0,1,2,0; 0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,2,2,2,2,0,0
553;FINAL2;NOTABUG;54.0;2.0;1.0;3.0;1.0; 2,-1,1,-1,1,-1,1,-1,-1; 0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,0,2,2,2,2,0,0,1,1,1,0,0,1,1,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,2,1,2,2,1,2,0,2,0,1,0,0,2,1,0,0,0,0,1,2,2,1
554;FINAL2;NOTABUG;55.0;1.0;2.0;2.0;3.0; 2,1,-1,-1,2,1,-1,-1,2; 2,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,2,0,0,1,1,2,0,1,0,0,2,1,0,0,0,2,0,0,0,2,0,0,0,2,0,1,2,0,2,0,0
555;FINAL2;NOTABUG;56.0;2.0;1.0;4.0;1.0; 2,1,1,-1,1,-1,-1,1,-1; 1,2,0,1,2,2,0,1,0,2,0,2,1,0,2,0,1,0,2,2,2,1,2,0,0,1,0,1,2,2,0,0,2,1,1,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
556;FINAL2;NOTABUG;57.0;1.0;2.0;3.0;3.0; 2,0,1,-1,2,1,1,0,2; 2,1,2,1,2,2,1,1,2,2,1,0,1,0,2,1,1,2,2,0,0,0,0,0,2,1,0,0,2,2,0,0,2,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0
557;FINAL2;NOTABUG;58.0;2.0;1.0;5.0;1.0; 1,2,1,0,-1,1,1,0,1; 0,0,0,0,1,2,2,1,0,0,0,0,0,2,0,0,1,2,1,1,1,2,2,2,0,1,2,0,0,2,0,2,1,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,2,0,1,2,1,0,2,2,0,1,1,1,0,1,0,1,0,2,0,0,2,0,1,0,2,1,0,0,0,2
558;FINAL2;NOTABUG;59.0;1.0;2.0;1.0;4.0; -1,-1,2,-1,2,2,-1,1,2; 0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0,2,0,0,0,0,1,2,1,1,2,0,1,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,2,1,0,1,0,2,2,2,1,2,0,0,0,1,0,1,1,2,2,2,2,0,2,1,1,1,0,0,0,2,0,1,0,2,0,0,0,1
559;FINAL2;NOTABUG;60.0;2.0;1.0;5.0;1.0; 1,1,1,1,2,-1,-1,1,-1; 0,0,1,2,1,0,0,0,0,0,0,1,2,1,0,1,1,1,0,0,1,0,1,0,0,2,0,0,2,0,0,2,2,2,0,2,1,1,1,1,1,2,2,0,1,2,2,0,0,0,2,1,2,2,0,2,0,2,1,0,0,0,2,1,0,2,0,2,0,2,0,1,0,0,0,1,1,1,0,2,1
560;FINAL2;NOTABUG;61.0;1.0;2.0;0.0;4.0; 0,0,-1,0,2,0,2,2,2; 0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,2,2,2,1,2,1,0,0,0,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,0,0,1,1,0,2,1
561;FINAL2;NOTABUG;62.0;2.0;1.0;6.0;0.0; 1,1,-1,1,1,-1,1,-1,1; 0,0,0,1,1,1,2,0,0,2,2,0,2,0,0,0,2,0,1,1,1,0,0,2,0,2,0,0,0,0,1,2,0,0,2,0,1,1,1,0,1,0,0,0,0,2,0,0,2,0,1,2,0,0,0,0,1,0,2,0,2,1,0,0,0,1,2,0,0,2,1,0,0,0,1,0,1,2,0,1,2
562;FINAL2;NOTABUG;63.0;1.0;2.0;3.0;3.0; 2,0,1,0,2,1,1,-1,2; 0,2,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,2,2,2,2,0,1,1,1,1,0,1,0,0,0,2,1,0,0,2,0,0,0,1,2,1,0,0,1,0,1,0,0,2,1,0,0,1,1,1,1,0,0,2,2,2,2,0,2,2,0,0,0,1,0,2,1,0,2,2,0,0,1,0
563;FINAL2;NOTABUG;64.0;2.0;1.0;4.0;0.0; -1,-1,1,-1,1,1,-1,-1,1; 1,1,0,2,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,0,2,0,0,0,2,0,0,2,1,1,1,0,0,2,2,0,2,2,1,2,0,2,2,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0
564;FINAL2;NOTABUG;65.0;1.0;2.0;2.0;4.0; 2,2,0,-1,2,0,1,2,1; 0,1,2,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,1,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,1,1,1,1,2,2,2,1,2,1
565;FINAL2;NOTABUG;66.0;2.0;1.0;4.0;0.0; 1,-1,-1,1,1,-1,-1,-1,1; 0,2,0,2,1,0,0,0,0,2,0,0,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,2,2,0,0,2,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0
566;FINAL2;NOTABUG;67.0;1.0;2.0;2.0;3.0; 2,-1,0,0,2,1,0,1,2; 2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,2,0,2,0,2,0,0,0,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,2,2,2
567;FINAL2;NOTABUG;68.0;2.0;1.0;4.0;1.0; -1,0,2,1,1,1,1,0,0; 1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,2,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,0,0,2,0,0,0,2,1,0,0,0,0,0,1,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,2,1
568;FINAL2;NOTABUG;69.0;1.0;2.0;2.0;3.0; 2,1,-1,-1,2,-1,-1,1,2; 2,2,2,1,2,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,1,2,0,2,1,0,2,0,1,0,0,0,1,0,0,2,0,2,2,1,1,2,1,0,2,1
569;FINAL2;NOTABUG;70.0;2.0;1.0;5.0;0.0; 0,1,1,1,1,-1,1,0,0; 0,0,0,0,1,2,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,2,0,0,2,2,2,0,1,1,1,1,2,0,0,0,0,1,2,2,0,2,0,0,0,0,1,0,2,0,0,0,2,0,0,1,0,2,0,2,2,0,0,0,1,0,1,0,0,0,0
570;FINAL2;NOTABUG;71.0;1.0;2.0;1.0;5.0; 2,-1,2,2,2,-1,-1,1,2; 0,2,1,1,2,1,2,0,0,1,2,0,1,0,1,2,0,0,0,2,0,0,2,0,2,0,0,0,2,2,0,0,0,0,1,0,1,1,2,0,1,0,1,0,2,0,0,2,2,2,2,1,0,2,0,2,0,0,0,1,1,1,0,1,1,0,0,0,1,2,2,2,0,0,1,0,0,1,0,0,1
571;FINAL2;NOTABUG;72.0;2.0;1.0;5.0;1.0; 2,-1,1,1,1,1,-1,-1,1; 1,0,2,0,0,2,1,1,2,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2,1,1,1,2,0,2,0,2,0,0,0,2,2,0,2,0,1,0,2,2,0,2,0,2,0,1,0,1,0,0,0,1,0,0,1,2
572;FINAL2;NOTABUG;73.0;1.0;2.0;1.0;6.0; -1,2,2,1,2,2,2,-1,2; 0,1,0,0,1,0,2,2,2,2,1,1,0,0,0,0,0,1,1,0,1,2,2,2,0,1,0,1,0,0,0,0,2,2,0,0,0,1,1,0,1,2,2,1,0,0,0,1,0,0,2,2,0,0,0,1,0,2,1,0,2,0,0,2,2,2,0,2,1,2,0,1,1,1,0,0,0,0,2,0,1
573;FINAL2;NOTABUG;74.0;2.0;1.0;5.0;1.0; -1,2,-1,-1,1,1,1,1,1; 0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,2,0,1,1,1,1,2,2,0,0,2,0,2,0,1,2,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,2,0,2,2,1,0,1,0
574;FINAL2;NOTABUG;75.0;1.0;2.0;0.0;4.0; 2,-1,-1,-1,2,-1,2,-1,2; 0,0,0,1,2,0,0,0,0,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,1,0,1,0,1,2,2,2,0,2,1,1,0,0,0,2,0,0,2,0,2,2,2,0,1,1,0,2,0,1,0,0,1,0,0,0,2,1
575;FINAL2;NOTABUG;76.0;2.0;1.0;5.0;1.0; 1,1,-1,2,1,-1,1,-1,1; 1,0,0,0,1,0,2,0,1,1,0,2,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,2,2,0,0,0,0,0,2,0,0,2,2,1,1,1,1,2,0,2,2,0,0,0,2,2,1,0,1,0,2,0,2,0,0,0,0,1,0,0,2,1,1,1,1,1,1,2,0,2,0,2,0,0,0
576;FINAL2;NOTABUG;77.0;1.0;2.0;0.0;3.0; -1,-1,2,-1,2,-1,2,-1,-1; 1,2,0,0,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,1,2,1,0,2,2,2,0,0,0,0,1,0,0,0,1,1,0,0,0,2,2
577;FINAL2;NOTABUG;78.0;2.0;1.0;4.0;1.0; 1,0,1,0,1,2,0,-1,1; 2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,1,2,1,2,1,0,2,0,2,0,0,1,1,0,0,0,2,2,0,0,2,2,0,0,1,1,2,0,0,1,0,0,1,2,1,0,0,0,2,0,0,0,2,1,0
578;FINAL2;NOTABUG;79.0;1.0;2.0;2.0;5.0; 2,-1,1,2,2,2,1,2,-1; 1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,2,1,2,2,2,2,2,2,2,2,0,0,1,1,0,2,2,2,1,2,2,1,1,1,0,1,0,1,0,1,2,1,1,2,1,0,0,1,2
579;FINAL2;NOTABUG;80.0;2.0;1.0;5.0;0.0; -1,1,-1,-1,1,1,-1,1,1; 0,2,0,1,1,1,2,2,0,0,2,0,0,2,0,0,0,2,1,1,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0,1,1,1,1,2,0,1,0,0,1,0,0,0,2,0,2,0,1,0,1,1,1,0,2,0,1,2,2,0,2,2
580;FINAL2;NOTABUG;81.0;1.0;2.0;0.0;3.0; -1,-1,2,-1,2,-1,2,-1,-1; 2,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,2,1,0,1,2,2,2,1,0,0,1,2,1,0,0,0,0,0,0,2,0,2,0,0,0,1,2,0,1,0,2
581;FINAL2;NOTABUG;82.0;2.0;1.0;4.0;0.0; -1,1,-1,-1,1,-1,-1,1,1; 0,0,1,0,1,2,2,2,1,0,2,0,0,1,0,1,0,1,0,0,0,2,1,0,2,2,0,0,2,0,1,2,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2,1,1,2,2,2,1,2
582;FINAL2;NOTABUG;83.0;1.0;2.0;3.0;4.0; 2,1,-1,2,2,1,2,1,-1; 2,0,0,1,0,0,0,2,0,2,2,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,2,0,0,0,1,0,0,1,2,0,0,1,0,1,0,0,2,0,0,2,2,2,1,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0,1,0,0,1,0,1,2,1,0,0,1,2,2,0
583;FINAL2;NOTABUG;84.0;2.0;1.0;4.0;1.0; -1,-1,1,1,1,2,1,-1,-1; 1,1,0,2,1,2,2,0,1,2,0,0,0,2,0,0,0,1,2,1,2,0,0,0,0,0,1,0,0,0,1,0,0,2,2,2,1,1,1,0,1,0,2,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0
584;FINAL2;NOTABUG;85.0;1.0;2.0;1.0;4.0; -1,-1,2,-1,2,-1,2,2,1; 0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,2,0,2,0,1,0,2,2,2,1,0,0,2,2,2,2,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,2,1,0,1,0,0
585;FINAL2;NOTABUG;86.0;2.0;1.0;3.0;3.0; 2,2,1,-1,1,-1,1,-1,2; 0,0,2,1,1,0,1,1,1,0,2,2,0,0,2,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,2,0,1,1,1,2,0,0,2,0,1
586;FINAL2;NOTABUG;87.0;1.0;2.0;0.0;5.0; -1,-1,-1,-1,2,2,2,2,2; 1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,1,1,2,2,2,1,2,0,2,0,0,2,0,1,0,2,0,2,0,0,2,1,1,0,2,0,2,1,1,2,1,0,0,2,1
587;FINAL2;NOTABUG;88.0;2.0;1.0;5.0;0.0; 1,1,-1,-1,1,-1,1,-1,1; 2,0,1,1,2,0,2,0,2,1,1,1,0,1,2,1,2,0,0,0,2,0,2,1,1,0,0,2,2,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,2,2,0,2,2,1,0,0,0,2,0,0,2,0,1,0,1,2,0,1,1,1,0,2,0,1,0,0,2,0,0,0,0,0,1,0,0
588;FINAL2;NOTABUG;89.0;1.0;2.0;2.0;3.0; 1,-1,2,-1,2,-1,2,-1,1; 0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,2,1,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,2,2,2,1,0,0,2,2,2,0,0,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,0,0,2
589;FINAL2;NOTABUG;90.0;2.0;1.0;6.0;0.0; 1,-1,1,1,1,-1,1,1,-1; 2,0,2,0,2,0,1,0,2,1,1,1,2,0,0,1,2,0,0,2,0,2,2,1,1,0,2,0,0,1,2,1,0,2,0,0,2,0,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,1,1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0,2,0,2,0,0
590;FINAL2;NOTABUG;91.0;1.0;2.0;0.0;4.0; -1,0,0,0,2,0,2,2,2; 0,2,2,1,0,0,1,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,2,0,0,1,2,2,2,1,2,0,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,2,1,2,1,0
591;FINAL2;NOTABUG;92.0;2.0;1.0;4.0;2.0; 1,0,-1,0,1,2,1,2,1; 0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,0,1,1,1,1,2,0,0,0,0,2,0,0,0,2,0,2,0,1,0,2,0,0,0,0,1,0,1,0,0,2,0,2,0,1,2,1,0,0,0,2,0,0,1
592;FINAL2;NOTABUG;93.0;1.0;2.0;1.0;4.0; 2,-1,1,2,2,-1,-1,-1,2; 1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2,2,1,0,1,1,0,0,2,2,2,0,0,2,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,2,2,1,0,0,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0
